% Model,CPWG_BaseSim.mph
% Version,COMSOL 5.6.0.280
% Date,"Mar 19 2025, 21:38"
% Table,Table 21 - MUT_Integration
% freq (GHz),plane_x (mm),Electric field norm (V*m),emw.normE^2 (kg^2*m^4/(s^6*A^2)),S11 (m^2),S21 (m^2)
5,1.0320000000000005,0.10915075857431053,159.65176300373867,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.042,0.1083230940031796,156.4466995392329,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.052,0.107517092290606,153.3948274180659,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.062,0.10679461812847434,150.7911232034507,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.072,0.10601084121824411,147.88896471337543,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.082,0.10514388004519033,144.60698401539307,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.092,0.10429813311559989,141.44416887473366,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.102,0.10347566879533349,138.42181225729527,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.112,0.10266580809452257,135.5131009056547,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.122,0.10185472015708709,132.63842258676252,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1320000000000001,0.10102877553805419,129.72398043966516,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1420000000000001,0.10019383041924208,126.8201774601397,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1520000000000001,0.09933990536498274,123.89234589657694,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1620000000000004,0.09850390330526232,121.06891468972178,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1720000000000004,0.09764887744573099,118.19532684242557,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1820000000000004,0.09679441544778984,115.37140096628337,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.1920000000000004,0.09595886301711816,112.66096623523649,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.2020000000000004,0.09513042894481905,110.00128681114937,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.2120000000000004,0.09432216687732435,107.43076168959512,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.222,0.09351219738885339,104.90796764479934,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.232,0.09272494766119141,102.48980689992894,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.242,0.09192255692582277,100.05847276294179,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.2520000000000004,0.09118844936899417,97.87866385698115,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.262,0.09048340745647969,95.83858032664673,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.272,0.08980166527393293,93.88936248033394,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.2820000000000003,0.08913454217674974,92.00948886185849,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.2920000000000003,0.08845715870693042,90.11671716323659,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3020000000000003,0.0878275220603946,88.39992578414265,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3120000000000003,0.08713875840853796,86.49912811313666,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3220000000000003,0.08649765687407637,84.7637667341756,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3320000000000003,0.08584945901954073,83.03378624721697,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3420000000000003,0.08522488579540577,81.38912834325997,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3520000000000003,0.08462459562558186,79.83659840407996,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3620000000000003,0.08403483938689206,78.33074465465602,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3720000000000003,0.08347135726484861,76.92689363346338,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3820000000000003,0.08294149478784216,75.64727685574272,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.3920000000000003,0.08243287936720659,74.44004558915323,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4020000000000006,0.08192340481924032,73.23835422930041,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4120000000000006,0.0814077772209073,72.01704589942503,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4220000000000006,0.08087774862960342,70.7586066621613,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4320000000000002,0.08037201493985748,69.56928764837308,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4420000000000002,0.07988818717716326,68.40683325191584,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4520000000000002,0.07936579569058277,67.20363129517466,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4620000000000002,0.07885581594746616,66.04850792521121,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4720000000000002,0.07834733375334091,64.88153658664555,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4820000000000002,0.07785991925050446,63.78493746853883,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.4920000000000002,0.07737947295882686,62.716979008279814,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5020000000000002,0.07692710184617062,61.73347512095835,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5120000000000002,0.07645769395150029,60.71828345099607,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5220000000000002,0.0759948269388956,59.73469611827374,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5320000000000005,0.07551090594065085,58.703771617424394,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5420000000000005,0.07501684036570792,57.6546632180895,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5520000000000005,0.07442577260536712,56.34509731121073,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5620000000000005,0.07390382921457568,55.22739023738993,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5720000000000005,0.07347287447192763,54.36577558554549,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5820000000000005,0.0730325592605435,53.47655014815027,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.5920000000000005,0.07256124389059818,52.51889148809671,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.602,0.0720876094638959,51.55982829171035,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.612,0.071617996359859,50.62069869405569,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.622,0.07114919811142506,49.69695340613131,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6320000000000001,0.07069450323677633,48.809835064473226,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6420000000000001,0.07025068429453943,47.9621937709371,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6520000000000004,0.06980851777832027,47.12492204463113,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6620000000000004,0.06939392730586003,46.35767960806549,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6720000000000004,0.06897644013001185,45.59116298070833,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6820000000000004,0.06857861473233025,44.87850028176431,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.6920000000000004,0.06817114215971566,44.15666216299897,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7020000000000004,0.06778634075329876,43.49058700260815,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7120000000000004,0.06740566656817822,42.837069124569936,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7220000000000004,0.06702288352403998,42.189818003259354,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7320000000000004,0.06664652518890454,41.56931113882477,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7420000000000004,0.0662737185487436,40.959850781162906,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7520000000000004,0.06591300336537884,40.381305363400735,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7620000000000005,0.06554138255096169,39.78784622469976,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7720000000000002,0.06518397343046524,39.232377407701044,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7820000000000003,0.06481640582092636,38.6585837178958,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.7920000000000003,0.06445546165120103,38.103837926502344,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8020000000000003,0.06409355213227336,37.55142825756541,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8120000000000003,0.06372909456984648,36.99592197770674,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8220000000000003,0.0633711589009644,36.453878954583764,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8320000000000003,0.06299519134499036,35.874939874685985,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8420000000000003,0.06263380054939535,35.329137005717705,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8520000000000003,0.06226063489867192,34.75061960550845,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8620000000000003,0.061876929593796204,34.15068433420266,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8720000000000003,0.06146785662471907,33.500314772078724,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8820000000000003,0.06105748876112013,32.8520326252649,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.8920000000000003,0.06062782674785197,32.175677101571495,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9020000000000006,0.0602153930570804,31.540472999362073,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9120000000000006,0.05981677519376664,30.943143520060094,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9220000000000006,0.05944005504700239,30.392845848601354,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9320000000000006,0.05908150847100446,29.881762081095626,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9420000000000002,0.0587405493273681,29.410848001412642,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9520000000000002,0.05841567194857821,28.97228061381762,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9620000000000002,0.05811289252408413,28.574814046797425,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9720000000000002,0.057827609203896235,28.20929333851242,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9820000000000002,0.05755843647945411,27.874309160431892,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,1.9920000000000002,0.057301124496638316,27.561031043240654,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0020000000000002,0.05705978371720204,27.276262094079613,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0120000000000005,0.05683125857124901,27.013069462888947,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0220000000000002,0.05660459243738056,26.755803466332292,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0320000000000005,0.05637581753509945,26.49705531778033,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0420000000000003,0.05614551873857339,26.235341912433885,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0520000000000005,0.05590481332527978,25.960496013806775,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0620000000000003,0.05565419002027341,25.675686956858502,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0720000000000005,0.05540700194703215,25.399894426998667,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0820000000000007,0.055155212496803475,25.119004120049407,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.0920000000000005,0.054908007904598356,24.84565911840454,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.1020000000000008,0.054657095559824606,24.56859642582341,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.112,0.05440952180536226,24.295335981145925,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.1220000000000003,0.054165713401545315,24.025393503128008,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.132,0.05391780920072253,23.752076938369793,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.1420000000000003,0.05367597173292708,23.485534556380408,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.152,0.053433820577841254,23.219730341599643,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.1620000000000004,0.053189397650388444,22.953158553289427,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.172,0.052945975233696416,22.689568150746688,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.1820000000000004,0.05270255245032864,22.427421490997556,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.192,0.052458751022484984,22.166124492317337,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2020000000000004,0.05221365927032438,21.904088006421844,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2120000000000006,0.05197096394704588,21.647163812107625,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2220000000000004,0.05172808190800594,21.39047248975036,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2320000000000007,0.05148658403697167,21.13599325957239,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2420000000000004,0.051241778142096184,20.881378084516307,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2520000000000007,0.050999934303881694,20.63086063306453,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2620000000000005,0.05076034482226791,20.38243138069483,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2720000000000007,0.050519333272351606,20.13429926832192,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.282,0.05027780147939121,19.888588135102687,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.2920000000000003,0.05003238631031153,19.641741021205878,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.302,0.04978370903651402,19.393476416536377,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3120000000000003,0.049540017809508785,19.151565552790853,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.322,0.0492966157067159,18.911311819213804,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3320000000000003,0.04905826939477935,18.675831760421133,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3420000000000005,0.048818892805916156,18.441135861973635,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3520000000000003,0.04857986588459358,18.208350397190934,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3620000000000005,0.04834403195586362,17.979174743353045,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3720000000000003,0.048109271271385236,17.752828399973676,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3820000000000006,0.04787640358454593,17.529284476822614,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.3920000000000003,0.04764236615495627,17.30560820448304,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4020000000000006,0.04740702768692764,17.082814067717774,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4120000000000004,0.04717470344898471,16.864348521959297,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4220000000000006,0.04694444924701254,16.64870308878431,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4320000000000004,0.04671596742418951,16.436296210247395,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4420000000000006,0.04648436269973743,16.223586270646365,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4520000000000004,0.046254063875107325,16.013371656919848,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.462,0.046023496100499495,15.804419519654765,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4720000000000004,0.04579458990455917,15.598784201988147,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.482,0.04556104045382765,15.389710337568449,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.4920000000000004,0.04532612084774485,15.180449322025375,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5020000000000002,0.04508993771330076,14.972212682053291,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5120000000000005,0.04485419956644928,14.767417771121623,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5220000000000002,0.04462122677947963,14.566784508352844,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5320000000000005,0.044390436203141925,14.369190493301536,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5420000000000003,0.04416237253217296,14.175763862936604,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5520000000000005,0.0439335273885795,13.984041248633362,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5620000000000003,0.043702542435672835,13.792016324855322,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5720000000000005,0.04347061784904801,13.600549689150345,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5820000000000007,0.04324053591008694,13.412183848909036,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.5920000000000005,0.04301873044666549,13.231990609278757,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.6020000000000008,0.04279572408199367,13.053559508896992,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.6120000000000005,0.04257617340270658,12.880073726331345,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.6220000000000003,0.04235995839698372,12.710921381239242,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.632,0.04214954393724269,12.547739090140324,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.6420000000000003,0.04194125089058824,12.388116735035803,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.652,0.0417353905410548,12.231386955880293,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.6620000000000004,0.041530552416364365,12.076739411965118,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.672,0.04132751880742767,11.924557320942709,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.6820000000000004,0.041127896916145136,11.776056600975673,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.692,0.04092832755736924,11.629046621350195,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7020000000000004,0.040733507390909786,11.487391098895523,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7120000000000006,0.04053937253034225,11.347500840019963,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7220000000000004,0.040347607576677,11.210876641898107,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7320000000000007,0.040156583862881096,11.076444151018064,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7420000000000004,0.0399673298001753,10.944837492139953,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7520000000000007,0.03978150891692551,10.816676828112602,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7620000000000005,0.03959355029233222,10.688662800374049,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7720000000000007,0.03941385519236179,10.56752736931591,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7820000000000005,0.03923579648512216,10.448340499046491,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.7920000000000003,0.039057562524812746,10.330417629020163,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.802,0.038888384204891525,10.219828521733172,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.8120000000000003,0.03873260917538509,10.11965061509965,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.8220000000000005,0.03858652838728324,10.027701461094756,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.8320000000000003,0.038436587297527865,9.933058449171778,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.8420000000000005,0.03828950347629718,9.841019424464838,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.8520000000000003,0.03814432965392108,9.751120317420224,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
5,2.8620000000000005,0.038002202319854725,9.663634800241939,-7.309236975064794E-7+3.531555631532842E-7i,-8.235128118774812E-5-1.821580801887312E-4i
