% Model,STRL_BaseSim.mph
% Version,COMSOL 5.6.0.280
% Date,"Mar 18 2025, 12:30"
% Table,Table 21 - MUT_Integration
% freq (GHz),plane_x (mm),Electric field norm (V*m),emw.normE^2 (kg^2*m^4/(s^6*A^2)),S11 (m^2),S21 (m^2)
5,-0.08799999999999997,0.3996128638158741,6867.389785474858,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.07799999999999994,0.40548310075329824,7182.966266523365,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.06799999999999992,0.4120357919930334,7554.354670065565,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.05799999999999989,0.41812256656453767,7912.431895962341,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.04799999999999986,0.4256887511778966,8401.473045367662,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.03799999999999995,0.43469096015050107,9042.259713039432,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.02799999999999992,0.44430285681343085,9792.372412350336,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.017999999999999895,0.45553899989416097,10863.960035920416,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,-0.007999999999999868,0.47007814002303994,12711.961451669953,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.0020000000000000486,0.6744476316688829,15168.230567046265,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.012000000000000075,0.6524195763019647,11608.459301221672,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.022000000000000103,0.6394644087569984,10333.225301242703,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.032000000000000126,0.6253384526151795,9236.993604475227,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.042000000000000044,0.6142869719548973,8476.25521785126,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.052000000000000074,0.6043310467115691,7905.4659962634205,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.0620000000000001,0.5950330573949755,7411.097274087816,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.07200000000000012,0.5873057351530819,7048.270232186879,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.08200000000000005,0.5800290939223333,6709.977474715693,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.09200000000000007,0.5730581992756488,6398.175318665486,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.10200000000000009,0.5677037887722386,6181.851217901493,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.11200000000000013,0.5610609606110161,5921.203143463825,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.12200000000000015,0.5548564652640217,5684.5379366975585,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.13200000000000006,0.5487815229514819,5461.331363972321,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.1420000000000001,0.5430745184207316,5263.625407120388,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.1520000000000001,0.5379470983311235,5090.51162460851,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.16200000000000014,0.533573551389463,4947.648888679859,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.17200000000000007,0.5291761654330879,4807.5066002213325,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.18200000000000008,0.5246958153823325,4665.13733438767,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.19200000000000012,0.5207241793363185,4546.395283209534,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.20200000000000015,0.516910059110763,4429.283387645786,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.21200000000000005,0.5131977211419236,4318.367814949694,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.2220000000000001,0.5096526688567634,4216.386971297093,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.23200000000000012,0.50617294267776,4115.87568634051,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.24200000000000013,0.5029084986921749,4024.3751517696915,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.25200000000000017,0.49964695001280607,3935.796119202448,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.26200000000000007,0.49649788330418104,3850.4793650030956,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.27200000000000024,0.49293760198451814,3752.522765393713,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.28200000000000003,0.48951284761057423,3663.9090205323164,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.29200000000000004,0.48669946142633164,3597.6793413390164,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.3020000000000001,0.48423603873087057,3541.750442084084,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.3120000000000001,0.48201653733607897,3494.3651634252806,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.3220000000000001,0.47999048831802443,3452.276169185076,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.33200000000000013,0.47804781151643394,3411.3494855589147,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.3420000000000002,0.47613972771267155,3369.8765405200334,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.3520000000000002,0.4743480189902566,3331.822778098716,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.36200000000000004,0.4726821534599248,3295.4898301332573,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.37200000000000005,0.47108014944736903,3260.056540958525,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.38200000000000006,0.46962739052419206,3228.1472082746873,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.39200000000000007,0.46828269337916734,3197.0848302674926,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.40200000000000014,0.4670347418279453,3167.782049044503,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.41200000000000014,0.4659757702256725,3142.385130215638,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.42200000000000015,0.4649246500325054,3115.5761825190084,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.4320000000000002,0.46403011193768723,3092.444994289484,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.4420000000000002,0.4633115007605251,3072.1629143838004,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.452,0.4627006113061887,3053.1277477072235,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.4620000000000001,0.46211760743167585,3032.8741074548916,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.4720000000000001,0.46185458837427373,3021.5000499932803,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.4820000000000001,0.46142943089911675,3003.075279075483,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.49200000000000016,0.4613146894826022,2991.5324650630682,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
5,0.5020000000000001,0.46132123042980305,2981.413041751457,-3.5890285249711637E-7+1.5549316422728778E-7i,-7.295104059441517E-5-1.8613008244901916E-4i
