%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.029000000 GHz,0.781836851 / -77.628366942 ,0.123184828 / 101.564306295 ,0.123184828 / 101.564306295 ,0.768216819 / -171.965615215 
1.000537800,4.030000000 GHz,0.781608840 / -78.493034627 ,0.125390641 / 103.271308533 ,0.125390641 / 103.271308533 ,0.767854451 / -172.906369204 
1.000537800,4.031000000 GHz,0.781277159 / -79.357628463 ,0.127706587 / 104.842539044 ,0.127706587 / 104.842539044 ,0.767400506 / -173.846739294 
1.000537800,4.032000000 GHz,0.780843100 / -80.222451605 ,0.130104481 / 106.284423613 ,0.130104481 / 106.284423613 ,0.766857206 / -174.787022652 
1.000537800,4.033000000 GHz,0.780307765 / -81.087819834 ,0.132558411 / 107.604362609 ,0.132558411 / 107.604362609 ,0.766226525 / -175.727531402 
1.000537800,4.034000000 GHz,0.779672052 / -81.954061887 ,0.135044684 / 108.810355392 ,0.135044684 / 108.810355392 ,0.765510176 / -176.668592376 
1.000537800,4.035000000 GHz,0.778936638 / -82.821519791 ,0.137541718 / 109.910707334 ,0.137541718 / 109.910707334 ,0.764709599 / -177.610546879 
1.000537800,4.036000000 GHz,0.778101971 / -83.690549180 ,0.140029913 / 110.913810550 ,0.140029913 / 110.913810550 ,0.763825950 / -178.553750483 
1.000537800,4.037000000 GHz,0.777168247 / -84.561519617 ,0.142491500 / 111.827987196 ,0.142491500 / 111.827987196 ,0.762860091 / -179.498572833 
1.000537800,4.038000000 GHz,0.776135401 / -85.434814905 ,0.144910389 / 112.661383991 ,0.144910389 / 112.661383991 ,0.761812574 / 179.554602522 
