% Model,MSL_BaseSim.mph
% Version,COMSOL 5.6.0.280
% Date,"Mar 18 2025, 22:01"
% Table,Table 21 - MUT_Integration
% freq (GHz),plane_x (mm),Electric field norm (V*m),emw.normE^2 (kg^2*m^4/(s^6*A^2)),S11 (m^2),S21 (m^2)
5,1.062,0.11906356616851148,163.74246431462868,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.072,0.118205119967839,160.5312328852357,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.082,0.11739677255325319,157.59818504016692,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.092,0.11665331863379275,154.98051710324754,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.102,0.11595568195953733,152.61398608974778,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.112,0.11531748520781811,150.53350775319797,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.122,0.11472710659926845,148.6697977800036,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1320000000000001,0.11412832195963496,146.7836228306874,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1420000000000001,0.11350294954258051,144.78131312552728,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1520000000000001,0.11281510718686032,142.50316304805975,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1620000000000004,0.11211431017639133,140.1595154246935,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1720000000000004,0.11136440482793017,137.6097592708125,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1820000000000004,0.11060738028759334,135.0470213952627,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.1920000000000004,0.10986682918919916,132.58902265971506,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.2020000000000004,0.10912635119348386,130.16034436454626,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.2120000000000004,0.10838916435033845,127.74573140081132,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.222,0.10765209127087547,125.35821691929316,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.232,0.10692140800937215,123.02047910289401,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.242,0.10619078633072333,120.72172844607624,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.2520000000000004,0.10548010962874112,118.50907239989901,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.262,0.10477339368254163,116.33859879386966,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.272,0.10407506152699547,114.21563692709103,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.2820000000000003,0.10338397073404222,112.14624713401571,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.2920000000000003,0.10268895274961298,110.09472173500873,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3020000000000003,0.10200840000003407,108.10025382581127,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3120000000000003,0.10132624357225821,106.12897038119715,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3220000000000003,0.10065584888837731,104.21257543949629,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3320000000000003,0.09999407129150681,102.34799969200783,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3420000000000003,0.09933509338792484,100.51514814271822,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3520000000000003,0.09869164101059232,98.74020900198168,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3620000000000003,0.09805176242183204,96.99883457532063,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3720000000000003,0.0974221896823864,95.29807214800826,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3820000000000003,0.09679662371866288,93.64184030056997,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.3920000000000003,0.09615877057274963,91.99027916590524,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4020000000000006,0.09553343212566322,90.38931038395697,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4120000000000006,0.09490665800924922,88.80612160572687,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4220000000000006,0.0942942774394261,87.27338057433718,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4320000000000002,0.09369580542802033,85.79216360874814,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4420000000000002,0.0930925331207006,84.3223301466525,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4520000000000002,0.09250717333368576,82.91064846880637,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4620000000000002,0.09192393134848031,81.51785023607485,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4720000000000002,0.09134866050522547,80.16402885541176,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4820000000000002,0.09078904648202338,78.86171116450573,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.4920000000000002,0.09023165439307361,77.58464537989327,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5020000000000002,0.08967464898148973,76.32488864268275,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5120000000000002,0.08913911696267664,75.12697996846255,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5220000000000002,0.08860409597112942,73.94619097756464,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5320000000000005,0.08807125152709483,72.77948463900324,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5420000000000005,0.08754562353204673,71.6466385377526,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5520000000000005,0.08701851025378461,70.51997317020152,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5620000000000005,0.08651542302830188,69.4647968382432,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5720000000000005,0.08601001645693267,68.41314682377681,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5820000000000005,0.085515648127687,67.4062287929468,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.5920000000000005,0.08503664207720585,66.44059764847559,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.602,0.08456721512591865,65.50243597867656,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.612,0.08410755198499632,64.60385204244245,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.622,0.08353718026696748,63.449735042868895,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6320000000000001,0.08294667701675397,62.232767041414405,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6420000000000001,0.0823185144926073,60.92322837533933,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6520000000000004,0.081659864652443,59.54674349849716,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6620000000000004,0.08100710715766062,58.19625034569833,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6720000000000004,0.08037931826733422,56.91002750745768,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6820000000000004,0.07982303012319532,55.809886432288884,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.6920000000000004,0.07931092924466975,54.83235000576455,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7020000000000004,0.0788228505846011,53.92262622332135,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7120000000000004,0.07834222557046276,53.04256969436889,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7220000000000004,0.07790381224171478,52.26307898204906,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7320000000000004,0.07746953041295382,51.502236501125765,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7420000000000004,0.0770574788682963,50.802359079228886,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7520000000000004,0.07664508179663271,50.1140981233024,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7620000000000005,0.07623984743516962,49.4355265089176,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7720000000000002,0.07586547242046739,48.81868588475054,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7820000000000003,0.07547227303907357,48.16280408878281,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.7920000000000003,0.07509606393663669,47.55575997815662,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8020000000000003,0.0747143000380877,46.93582494699622,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8120000000000003,0.07434398438973369,46.334464984016684,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8220000000000003,0.07398496867571408,45.75411631503831,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8320000000000003,0.07360762257590532,45.14584313458742,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8420000000000003,0.07325057144573949,44.582341285319444,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8520000000000003,0.0728706999351414,43.98032932590173,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8620000000000003,0.07252067908533365,43.437243574056964,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8720000000000003,0.07217060551604346,42.89441210147416,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8820000000000003,0.0718011991974607,42.32165730135984,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.8920000000000003,0.07146139919879481,41.80290260073366,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9020000000000006,0.07109870624645627,41.24771493522227,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9120000000000006,0.07075628947589051,40.734142955679474,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9220000000000006,0.07040406844958907,40.20533541094247,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9320000000000006,0.07006522111708645,39.697697423209604,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9420000000000002,0.06973624175994456,39.21016037290169,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9520000000000002,0.06938723934570694,38.695077888216225,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9620000000000002,0.06906091473798646,38.21958715028952,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9720000000000002,0.06872843694055045,37.73201669188198,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9820000000000002,0.06840308835271786,37.25948256529263,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,1.9920000000000002,0.06807570566733132,36.795209999957585,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0020000000000002,0.06771915429059547,36.30697419437279,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0120000000000005,0.06736406538132142,35.83343701805706,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0220000000000002,0.06700322886135582,35.35234168352613,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0320000000000005,0.06665410476583887,34.89324480986844,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0420000000000003,0.06630796839818612,34.438869362547095,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0520000000000005,0.06595902703664122,33.98607177549588,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0620000000000003,0.0656199067493831,33.54965027959058,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0720000000000005,0.06528041944785742,33.10903223359664,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0820000000000007,0.06495141895446353,32.68633830258548,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.0920000000000005,0.06462800334049762,32.27218432796088,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.1020000000000008,0.0643020083991832,31.861271458154246,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.112,0.06398363905053976,31.46072155325121,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.1220000000000003,0.06367187275499257,31.067784738045944,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.132,0.06336787883954213,30.685239390853507,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.1420000000000003,0.06306153249095933,30.304659858154498,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.152,0.06275661424292545,29.930800162111403,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.1620000000000004,0.06245526579836774,29.564618286887992,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.172,0.0621558027948053,29.20180575650609,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.1820000000000004,0.06186001557500222,28.84615711007739,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.192,0.061566266244115084,28.497139072401293,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2020000000000004,0.06127505842371679,28.15281222759267,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2120000000000006,0.06098608746567308,27.814053321502744,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2220000000000004,0.06070140491773102,27.482138808128667,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2320000000000007,0.060422113632805356,27.158145022847545,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2420000000000004,0.060144240793564445,26.83852945175018,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2520000000000007,0.05986718925075415,26.522369691370994,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2620000000000005,0.05959233253843108,26.212500365399826,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2720000000000007,0.05932204752970022,25.908378432328764,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.282,0.05905287253808499,25.60805994535363,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.2920000000000003,0.05879063582986741,25.317592986813477,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.302,0.058527039286327,25.02820523269223,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3120000000000003,0.05826954763166062,24.74828748321611,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.322,0.05801311858260388,24.470577050343646,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3320000000000003,0.05775676209096344,24.195094349318353,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3420000000000005,0.05750242344533126,23.925504746742295,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3520000000000003,0.05725136030706082,23.66137676129474,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3620000000000005,0.057001152898675585,23.401266717770202,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3720000000000003,0.05675246784538413,23.144638121113523,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3820000000000006,0.05650590664599053,22.893015225366984,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.3920000000000003,0.05626210244804536,22.643813590689987,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4020000000000006,0.056013335558081905,22.3928863942647,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4120000000000004,0.05576311823143691,22.144555705618465,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4220000000000006,0.05551221729641803,21.895784748152874,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4320000000000004,0.055270825000936,21.659742167160942,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4420000000000006,0.055029235265324876,21.424027198149254,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4520000000000004,0.054788071223635784,21.19204689653906,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.462,0.05454612293464042,20.961312291778118,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4720000000000004,0.05431528873231274,20.742928485834486,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.482,0.05408673331907895,20.530379535053,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.4920000000000004,0.05384275684462459,20.301964646386786,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5020000000000002,0.0536134506395208,20.093191335159123,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5120000000000005,0.053377942639354484,19.878449387034188,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5220000000000002,0.053149297882247586,19.670603503094263,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5320000000000005,0.052928493294080545,19.47431290500254,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5420000000000003,0.05269959072903329,19.269021200228487,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5520000000000005,0.05248691819836877,19.082719417338495,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5620000000000003,0.05225911016418208,18.882111968817103,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5720000000000005,0.052034911830194125,18.686086445325802,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5820000000000007,0.0518171350997377,18.500075136560277,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.5920000000000005,0.0515910413036958,18.303854576247936,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.6020000000000008,0.051373862115525526,18.1173909865465,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.6120000000000005,0.0511639139033007,17.939761934336474,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.6220000000000003,0.05094895074952009,17.756204622741464,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.632,0.05074428842687011,17.582930553075165,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.6420000000000003,0.05051094715014796,17.376711802325218,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.652,0.05024280515048825,17.133721085541502,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.6620000000000004,0.049950341854150024,16.863629011781132,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.672,0.04964745284918171,16.582838621048282,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.6820000000000004,0.04933646773289361,16.297306528903434,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.692,0.04903861045510148,16.0301855572847,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7020000000000004,0.048768448049319214,15.793571086966786,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7120000000000006,0.04850520131747568,15.569705053993157,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7220000000000004,0.048246389261085744,15.356133279850468,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7320000000000007,0.047999057890075955,15.156981975693148,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7420000000000004,0.04777604676180976,14.981178183719516,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7520000000000007,0.04755414959075559,14.810471294824328,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7620000000000005,0.047339409863362436,14.648776578682693,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7720000000000007,0.047149963038069696,14.509071986322741,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7820000000000005,0.04698373445684982,14.38888128439322,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.7920000000000003,0.04681108460899768,14.265359066850122,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.802,0.046644312358544,14.14743083581762,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8120000000000003,0.046492266351994736,14.042182396359085,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8220000000000005,0.04633698206200771,13.934908283859157,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8320000000000003,0.0461842408195301,13.829742997466566,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
5,2.8420000000000005,0.0460456174710748,13.735434960887424,-1.0638110549650305E-6+5.096795232429704E-7i,-8.334363748400862E-5-1.8170569058975492E-4i
