%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.029000000 GHz,0.198920245 / -99.674641968 ,0.666990754 / 68.836401366 ,0.666990754 / 68.836401366 ,0.277461145 / 157.023012151 
1.000537800,4.030000000 GHz,0.195119584 / -98.432122339 ,0.665914173 / 68.028430972 ,0.665914173 / 68.028430972 ,0.275729883 / 157.724487086 
1.000537800,4.031000000 GHz,0.193291670 / -96.729422026 ,0.663605326 / 67.201764203 ,0.663605326 / 67.201764203 ,0.275517812 / 158.577020100 
1.000537800,4.032000000 GHz,0.191902214 / -94.935241697 ,0.661076302 / 66.368502907 ,0.661076302 / 66.368502907 ,0.275637243 / 159.456198538 
1.000537800,4.033000000 GHz,0.190616609 / -93.122473063 ,0.658548238 / 65.531606178 ,0.658548238 / 65.531606178 ,0.275827547 / 160.336946564 
1.000537800,4.034000000 GHz,0.189441416 / -91.291465031 ,0.656020284 / 64.691098309 ,0.656020284 / 64.691098309 ,0.276091336 / 161.218828668 
1.000537800,4.035000000 GHz,0.188383731 / -89.442839749 ,0.653491565 / 63.847008317 ,0.653491565 / 63.847008317 ,0.276431224 / 162.101369587 
1.000537800,4.036000000 GHz,0.187451122 / -87.577534668 ,0.650961179 / 62.999370177 ,0.650961179 / 62.999370177 ,0.276849822 / 162.984054644 
1.000537800,4.037000000 GHz,0.186651547 / -85.696842050 ,0.648428203 / 62.148223058 ,0.648428203 / 62.148223058 ,0.277349725 / 163.866330448 
1.000537800,4.038000000 GHz,0.185993262 / -83.802444017 ,0.645891696 / 61.293611555 ,0.645891696 / 61.293611555 ,0.277933500 / 164.747605957 
1.000537800,4.039000000 GHz,0.185484695 / -81.896441066 ,0.643350699 / 60.435585921 ,0.643350699 / 60.435585921 ,0.278603675 / 165.627253915 
1.000537800,4.040000000 GHz,0.185134326 / -79.981371943 ,0.640804235 / 59.574202298 ,0.640804235 / 59.574202298 ,0.279362727 / 166.504612658 
1.000537800,4.041000000 GHz,0.187966103 / -77.977970639 ,0.637047894 / 58.717201298 ,0.637047894 / 58.717201298 ,0.281911123 / 167.367637644 
1.000537800,4.042000000 GHz,0.191661347 / -76.018684714 ,0.632962957 / 57.857547394 ,0.632962957 / 57.857547394 ,0.284989903 / 168.209791556 
1.000537800,4.043000000 GHz,0.195449547 / -74.131699943 ,0.628849355 / 56.993164633 ,0.628849355 / 56.993164633 ,0.288172713 / 169.031642238 
1.000537800,4.044000000 GHz,0.199326942 / -72.316680696 ,0.624705913 / 56.124064183 ,0.624705913 / 56.124064183 ,0.291459565 / 169.832531987 
1.000537800,4.045000000 GHz,0.203289805 / -70.573303293 ,0.620531467 / 55.250263111 ,0.620531467 / 55.250263111 ,0.294850287 / 170.611837588 
1.000537800,4.046000000 GHz,0.207334421 / -68.901258903 ,0.616324870 / 54.371784652 ,0.616324870 / 54.371784652 ,0.298344518 / 171.368972582 
1.000537800,4.047000000 GHz,0.211457048 / -67.300253967 ,0.612084990 / 53.488658471 ,0.612084990 / 53.488658471 ,0.301941716 / 172.103389161 
1.000537800,4.048000000 GHz,0.215653904 / -65.770008698 ,0.607810719 / 52.600920939 ,0.607810719 / 52.600920939 ,0.305641155 / 172.814579706 
