%"freq
%References : ['S(1,1)','S(2,1)','S(1,2)','S(2,2)']
%Dependency : [freq]
%Num. Points : [465]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [freq]
%Num. Points : [465]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [freq]
%Num. Points : [465]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [freq]
%Num. Points : [465]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,2)
%References : []
%Dependency : [freq]
%Num. Points : [465]
%Matrix Size : scalar
5.042 GHz,0.081 / 13.749 ,0.619 / -135.679 ,0.619 / -135.679 ,0.067 / -36.928 
5.045 GHz,0.095 / 16.381 ,0.618 / -140.823 ,0.618 / -140.823 ,0.066 / -37.444 
5.049 GHz,0.111 / 20.237 ,0.618 / -145.961 ,0.618 / -145.961 ,0.066 / -37.989 
5.052 GHz,0.128 / 25.653 ,0.618 / -151.093 ,0.618 / -151.093 ,0.066 / -38.565 
5.056 GHz,0.147 / 33.049 ,0.618 / -156.219 ,0.618 / -156.219 ,0.066 / -39.174 
5.057 GHz,0.156 / 37.621 ,0.618 / -158.780 ,0.618 / -158.780 ,0.065 / -39.492 
5.059 GHz,0.165 / 42.820 ,0.618 / -161.338 ,0.618 / -161.338 ,0.065 / -39.818 
5.061 GHz,0.172 / 48.639 ,0.618 / -163.895 ,0.618 / -163.895 ,0.065 / -40.154 
5.062 GHz,0.178 / 55.019 ,0.618 / -166.450 ,0.618 / -166.450 ,0.065 / -40.500 
5.064 GHz,0.181 / 61.836 ,0.618 / -169.003 ,0.618 / -169.003 ,0.065 / -40.856 
5.066 GHz,0.180 / 68.910 ,0.619 / -171.553 ,0.619 / -171.553 ,0.065 / -41.222 
5.068 GHz,0.177 / 76.024 ,0.619 / -174.102 ,0.619 / -174.102 ,0.065 / -41.599 
5.069 GHz,0.171 / 82.963 ,0.619 / -176.649 ,0.619 / -176.649 ,0.065 / -41.988 
5.071 GHz,0.162 / 89.556 ,0.619 / -179.193 ,0.619 / -179.193 ,0.065 / -42.390 
5.073 GHz,0.152 / 95.692 ,0.619 / 178.265 ,0.619 / 178.265 ,0.064 / -42.804 
5.075 GHz,0.141 / 101.324 ,0.619 / 175.725 ,0.619 / 175.725 ,0.064 / -43.232 
5.076 GHz,0.130 / 106.460 ,0.619 / 173.187 ,0.619 / 173.187 ,0.064 / -43.675 
5.078 GHz,0.119 / 111.142 ,0.619 / 170.652 ,0.619 / 170.652 ,0.064 / -44.133 
5.080 GHz,0.109 / 115.433 ,0.619 / 168.119 ,0.619 / 168.119 ,0.064 / -44.607 
5.082 GHz,0.099 / 119.404 ,0.619 / 165.588 ,0.619 / 165.588 ,0.064 / -45.099 
5.083 GHz,0.090 / 123.134 ,0.619 / 163.059 ,0.619 / 163.059 ,0.064 / -45.610 
5.090 GHz,0.061 / 137.148 ,0.620 / 152.969 ,0.620 / 152.969 ,0.064 / -47.867 
5.097 GHz,0.041 / 153.596 ,0.620 / 142.916 ,0.620 / 142.916 ,0.063 / -50.556 
5.104 GHz,0.028 / 178.324 ,0.621 / 132.899 ,0.621 / 132.899 ,0.063 / -53.829 
5.111 GHz,0.025 / -149.023 ,0.622 / 122.917 ,0.622 / 122.917 ,0.064 / -57.890 
5.116 GHz,0.028 / -130.311 ,0.622 / 116.280 ,0.622 / 116.280 ,0.064 / -61.143 
5.120 GHz,0.032 / -117.230 ,0.623 / 109.658 ,0.623 / 109.658 ,0.066 / -64.878 
5.125 GHz,0.037 / -108.730 ,0.623 / 103.047 ,0.623 / 103.047 ,0.068 / -69.035 
5.130 GHz,0.043 / -103.286 ,0.624 / 96.448 ,0.624 / 96.448 ,0.073 / -73.351 
5.134 GHz,0.049 / -99.824 ,0.624 / 89.860 ,0.624 / 89.860 ,0.080 / -77.214 
5.139 GHz,0.055 / -97.683 ,0.625 / 83.281 ,0.625 / 83.281 ,0.091 / -79.601 
5.144 GHz,0.060 / -96.460 ,0.625 / 76.709 ,0.625 / 76.709 ,0.105 / -79.333 
5.148 GHz,0.066 / -95.903 ,0.626 / 70.145 ,0.626 / 70.145 ,0.120 / -75.793 
5.153 GHz,0.072 / -95.847 ,0.626 / 63.585 ,0.626 / 63.585 ,0.131 / -69.736 
5.157 GHz,0.077 / -96.181 ,0.626 / 57.030 ,0.626 / 57.030 ,0.136 / -63.065 
5.162 GHz,0.082 / -96.828 ,0.627 / 50.477 ,0.627 / 50.477 ,0.135 / -57.424 
5.167 GHz,0.087 / -97.732 ,0.627 / 43.925 ,0.627 / 43.925 ,0.132 / -53.374 
5.171 GHz,0.092 / -98.851 ,0.627 / 37.373 ,0.627 / 37.373 ,0.127 / -50.748 
5.176 GHz,0.097 / -100.152 ,0.628 / 30.820 ,0.628 / 30.820 ,0.123 / -49.175 
5.181 GHz,0.102 / -101.610 ,0.628 / 24.265 ,0.628 / 24.265 ,0.119 / -48.329 
5.185 GHz,0.106 / -103.204 ,0.628 / 17.705 ,0.628 / 17.705 ,0.116 / -47.972 
5.190 GHz,0.110 / -104.915 ,0.628 / 11.140 ,0.628 / 11.140 ,0.113 / -47.946 
5.194 GHz,0.114 / -106.728 ,0.628 / 4.569 ,0.628 / 4.569 ,0.111 / -48.144 
5.199 GHz,0.118 / -108.628 ,0.627 / -2.009 ,0.627 / -2.009 ,0.110 / -48.496 
5.204 GHz,0.121 / -110.602 ,0.627 / -8.596 ,0.627 / -8.596 ,0.109 / -48.957 
5.208 GHz,0.125 / -112.638 ,0.627 / -15.192 ,0.627 / -15.192 ,0.108 / -49.496 
5.213 GHz,0.127 / -114.724 ,0.626 / -21.798 ,0.626 / -21.798 ,0.107 / -50.090 
5.218 GHz,0.130 / -116.849 ,0.626 / -28.415 ,0.626 / -28.415 ,0.107 / -50.726 
5.222 GHz,0.132 / -119.002 ,0.625 / -35.044 ,0.625 / -35.044 ,0.106 / -51.393 
5.227 GHz,0.134 / -121.173 ,0.624 / -41.685 ,0.624 / -41.685 ,0.106 / -52.083 
5.231 GHz,0.135 / -123.352 ,0.623 / -48.339 ,0.623 / -48.339 ,0.106 / -52.792 
5.236 GHz,0.137 / -125.531 ,0.622 / -55.006 ,0.622 / -55.006 ,0.106 / -53.516 
5.241 GHz,0.137 / -127.700 ,0.622 / -61.686 ,0.622 / -61.686 ,0.106 / -54.251 
5.245 GHz,0.138 / -129.853 ,0.621 / -68.380 ,0.621 / -68.380 ,0.106 / -54.997 
5.250 GHz,0.138 / -131.981 ,0.619 / -75.088 ,0.619 / -75.088 ,0.107 / -55.751 
5.255 GHz,0.138 / -134.080 ,0.618 / -81.809 ,0.618 / -81.809 ,0.107 / -56.513 
5.259 GHz,0.138 / -136.143 ,0.617 / -88.544 ,0.617 / -88.544 ,0.108 / -57.281 
5.264 GHz,0.137 / -138.166 ,0.616 / -95.292 ,0.616 / -95.292 ,0.108 / -58.055 
5.269 GHz,0.136 / -140.146 ,0.615 / -102.053 ,0.615 / -102.053 ,0.109 / -58.833 
5.273 GHz,0.135 / -142.079 ,0.614 / -108.827 ,0.614 / -108.827 ,0.110 / -59.616 
5.278 GHz,0.134 / -143.963 ,0.613 / -115.612 ,0.613 / -115.612 ,0.110 / -60.402 
5.282 GHz,0.132 / -145.797 ,0.611 / -122.408 ,0.611 / -122.408 ,0.111 / -61.189 
5.287 GHz,0.130 / -147.579 ,0.610 / -129.214 ,0.610 / -129.214 ,0.112 / -61.976 
5.292 GHz,0.128 / -149.309 ,0.609 / -136.030 ,0.609 / -136.030 ,0.113 / -62.759 
5.296 GHz,0.126 / -150.988 ,0.608 / -142.854 ,0.608 / -142.854 ,0.114 / -63.533 
5.301 GHz,0.124 / -152.615 ,0.608 / -149.684 ,0.608 / -149.684 ,0.116 / -64.289 
5.306 GHz,0.122 / -154.194 ,0.607 / -156.520 ,0.607 / -156.520 ,0.117 / -65.013 
5.310 GHz,0.119 / -155.724 ,0.606 / -163.361 ,0.606 / -163.361 ,0.119 / -65.674 
5.315 GHz,0.117 / -157.210 ,0.605 / -170.204 ,0.605 / -170.204 ,0.121 / -66.212 
5.319 GHz,0.114 / -158.654 ,0.605 / -177.048 ,0.605 / -177.048 ,0.124 / -66.493 
5.324 GHz,0.111 / -160.062 ,0.605 / 176.107 ,0.605 / 176.107 ,0.129 / -66.154 
5.329 GHz,0.108 / -161.441 ,0.604 / 169.264 ,0.604 / 169.264 ,0.134 / -64.091 
5.333 GHz,0.104 / -162.801 ,0.604 / 162.424 ,0.604 / 162.424 ,0.136 / -57.208 
5.335 GHz,0.103 / -163.224 ,0.604 / 160.288 ,0.604 / 160.288 ,0.131 / -53.987 
5.336 GHz,0.102 / -163.647 ,0.604 / 158.152 ,0.604 / 158.152 ,0.122 / -51.606 
5.338 GHz,0.101 / -164.071 ,0.604 / 156.016 ,0.604 / 156.016 ,0.112 / -51.526 
5.339 GHz,0.099 / -164.497 ,0.604 / 153.882 ,0.604 / 153.882 ,0.103 / -53.978 
5.341 GHz,0.098 / -164.926 ,0.604 / 151.747 ,0.604 / 151.747 ,0.099 / -57.671 
5.342 GHz,0.097 / -165.358 ,0.604 / 149.614 ,0.604 / 149.614 ,0.097 / -61.271 
5.343 GHz,0.096 / -165.796 ,0.604 / 147.481 ,0.604 / 147.481 ,0.098 / -64.220 
5.345 GHz,0.094 / -166.240 ,0.604 / 145.349 ,0.604 / 145.349 ,0.099 / -66.493 
5.348 GHz,0.091 / -167.159 ,0.604 / 141.087 ,0.604 / 141.087 ,0.102 / -69.587 
5.351 GHz,0.088 / -168.136 ,0.605 / 136.829 ,0.605 / 136.829 ,0.104 / -71.562 
5.354 GHz,0.085 / -169.204 ,0.605 / 132.575 ,0.605 / 132.575 ,0.106 / -72.975 
5.356 GHz,0.081 / -170.416 ,0.605 / 128.325 ,0.605 / 128.325 ,0.108 / -74.091 
5.362 GHz,0.072 / -173.687 ,0.606 / 119.838 ,0.606 / 119.838 ,0.111 / -75.888 
5.368 GHz,0.060 / -179.855 ,0.606 / 111.371 ,0.606 / 111.371 ,0.114 / -77.425 
5.374 GHz,0.046 / 163.481 ,0.607 / 102.925 ,0.607 / 102.925 ,0.116 / -78.854 
5.380 GHz,0.049 / 119.543 ,0.608 / 94.501 ,0.608 / 94.501 ,0.118 / -80.237 
5.381 GHz,0.063 / 107.774 ,0.608 / 91.874 ,0.608 / 91.874 ,0.118 / -80.665 
5.383 GHz,0.083 / 102.103 ,0.609 / 89.249 ,0.609 / 89.249 ,0.119 / -81.092 
5.385 GHz,0.111 / 102.397 ,0.609 / 86.626 ,0.609 / 86.626 ,0.119 / -81.517 
5.387 GHz,0.144 / 107.754 ,0.609 / 84.005 ,0.609 / 84.005 ,0.120 / -81.943 
5.388 GHz,0.160 / 111.932 ,0.609 / 82.696 ,0.609 / 82.696 ,0.120 / -82.156 
5.389 GHz,0.174 / 116.807 ,0.610 / 81.387 ,0.610 / 81.387 ,0.120 / -82.368 
5.390 GHz,0.186 / 122.100 ,0.610 / 80.079 ,0.610 / 80.079 ,0.120 / -82.581 
5.390 GHz,0.195 / 127.520 ,0.610 / 78.771 ,0.610 / 78.771 ,0.120 / -82.794 
5.391 GHz,0.200 / 132.809 ,0.610 / 77.464 ,0.610 / 77.464 ,0.121 / -83.007 
5.392 GHz,0.203 / 137.771 ,0.610 / 76.158 ,0.610 / 76.158 ,0.121 / -83.220 
5.393 GHz,0.203 / 142.288 ,0.610 / 74.852 ,0.610 / 74.852 ,0.121 / -83.433 
5.394 GHz,0.201 / 146.312 ,0.611 / 73.547 ,0.611 / 73.547 ,0.121 / -83.647 
5.396 GHz,0.195 / 152.914 ,0.611 / 70.938 ,0.611 / 70.938 ,0.122 / -84.074 
5.398 GHz,0.187 / 157.860 ,0.611 / 68.332 ,0.611 / 68.332 ,0.122 / -84.502 
5.400 GHz,0.178 / 161.542 ,0.611 / 65.727 ,0.611 / 65.727 ,0.123 / -84.931 
5.401 GHz,0.171 / 164.296 ,0.612 / 63.126 ,0.612 / 63.126 ,0.123 / -85.361 
5.403 GHz,0.164 / 166.375 ,0.612 / 60.526 ,0.612 / 60.526 ,0.123 / -85.792 
5.405 GHz,0.158 / 167.959 ,0.612 / 57.929 ,0.612 / 57.929 ,0.124 / -86.224 
5.407 GHz,0.153 / 169.175 ,0.613 / 55.334 ,0.613 / 55.334 ,0.124 / -86.658 
5.409 GHz,0.148 / 170.113 ,0.613 / 52.741 ,0.613 / 52.741 ,0.124 / -87.092 
5.416 GHz,0.133 / 172.163 ,0.614 / 42.390 ,0.614 / 42.390 ,0.126 / -88.844 
5.423 GHz,0.123 / 172.789 ,0.615 / 32.071 ,0.615 / 32.071 ,0.127 / -90.617 
5.430 GHz,0.116 / 172.773 ,0.616 / 21.779 ,0.616 / 21.779 ,0.128 / -92.412 
5.437 GHz,0.110 / 172.433 ,0.616 / 11.510 ,0.616 / 11.510 ,0.130 / -94.228 
5.441 GHz,0.107 / 172.192 ,0.617 / 6.382 ,0.617 / 6.382 ,0.130 / -95.144 
5.445 GHz,0.105 / 171.919 ,0.617 / 1.258 ,0.617 / 1.258 ,0.131 / -96.064 
5.448 GHz,0.103 / 171.622 ,0.617 / -3.863 ,0.617 / -3.863 ,0.131 / -96.989 
5.452 GHz,0.101 / 171.307 ,0.617 / -8.982 ,0.617 / -8.982 ,0.132 / -97.919 
5.456 GHz,0.099 / 170.980 ,0.617 / -14.100 ,0.617 / -14.100 ,0.132 / -98.852 
5.459 GHz,0.097 / 170.643 ,0.617 / -19.217 ,0.617 / -19.217 ,0.132 / -99.789 
5.463 GHz,0.095 / 170.299 ,0.617 / -24.335 ,0.617 / -24.335 ,0.133 / -100.730 
5.466 GHz,0.093 / 169.951 ,0.616 / -29.454 ,0.616 / -29.454 ,0.133 / -101.673 
5.474 GHz,0.090 / 169.251 ,0.616 / -39.699 ,0.616 / -39.699 ,0.134 / -103.567 
5.481 GHz,0.087 / 168.554 ,0.615 / -49.959 ,0.615 / -49.959 ,0.134 / -105.467 
5.488 GHz,0.085 / 167.869 ,0.614 / -60.242 ,0.614 / -60.242 ,0.134 / -107.369 
5.495 GHz,0.082 / 167.204 ,0.612 / -70.554 ,0.612 / -70.554 ,0.135 / -109.267 
5.499 GHz,0.081 / 166.881 ,0.612 / -75.722 ,0.612 / -75.722 ,0.135 / -110.214 
5.503 GHz,0.080 / 166.567 ,0.611 / -80.900 ,0.611 / -80.900 ,0.135 / -111.158 
5.506 GHz,0.079 / 166.262 ,0.610 / -86.089 ,0.610 / -86.089 ,0.135 / -112.098 
5.510 GHz,0.077 / 165.966 ,0.609 / -91.288 ,0.609 / -91.288 ,0.135 / -113.033 
5.513 GHz,0.076 / 165.683 ,0.608 / -96.498 ,0.608 / -96.498 ,0.135 / -113.963 
5.517 GHz,0.075 / 165.412 ,0.607 / -101.720 ,0.607 / -101.720 ,0.135 / -114.886 
5.521 GHz,0.074 / 165.155 ,0.606 / -106.955 ,0.606 / -106.955 ,0.134 / -115.802 
5.524 GHz,0.073 / 164.915 ,0.605 / -112.202 ,0.605 / -112.202 ,0.134 / -116.709 
5.532 GHz,0.071 / 164.491 ,0.603 / -122.737 ,0.603 / -122.737 ,0.134 / -118.493 
5.539 GHz,0.070 / 164.160 ,0.601 / -133.325 ,0.601 / -133.325 ,0.133 / -120.226 
5.546 GHz,0.068 / 163.948 ,0.600 / -143.966 ,0.600 / -143.966 ,0.132 / -121.895 
5.553 GHz,0.066 / 163.893 ,0.598 / -154.661 ,0.598 / -154.661 ,0.132 / -123.484 
5.557 GHz,0.066 / 163.939 ,0.597 / -160.028 ,0.597 / -160.028 ,0.131 / -124.242 
5.560 GHz,0.065 / 164.046 ,0.596 / -165.406 ,0.596 / -165.406 ,0.131 / -124.972 
5.564 GHz,0.064 / 164.223 ,0.595 / -170.797 ,0.595 / -170.797 ,0.130 / -125.670 
5.568 GHz,0.063 / 164.482 ,0.594 / -176.198 ,0.594 / -176.198 ,0.129 / -126.332 
5.571 GHz,0.063 / 164.839 ,0.594 / 178.390 ,0.594 / 178.390 ,0.129 / -126.955 
5.575 GHz,0.062 / 165.312 ,0.593 / 172.969 ,0.593 / 172.969 ,0.128 / -127.533 
5.579 GHz,0.062 / 165.925 ,0.592 / 167.539 ,0.592 / 167.539 ,0.127 / -128.061 
5.582 GHz,0.061 / 166.706 ,0.592 / 162.101 ,0.592 / 162.101 ,0.126 / -128.533 
5.589 GHz,0.060 / 168.933 ,0.591 / 151.205 ,0.591 / 151.205 ,0.124 / -129.282 
5.597 GHz,0.060 / 172.447 ,0.590 / 140.289 ,0.590 / 140.289 ,0.122 / -129.734 
5.604 GHz,0.060 / 178.055 ,0.589 / 129.360 ,0.589 / 129.360 ,0.118 / -129.872 
5.611 GHz,0.061 / -172.690 ,0.589 / 118.428 ,0.589 / 118.428 ,0.113 / -129.791 
5.615 GHz,0.063 / -166.110 ,0.589 / 113.181 ,0.589 / 113.181 ,0.110 / -129.761 
5.618 GHz,0.064 / -157.395 ,0.588 / 107.937 ,0.588 / 107.937 ,0.107 / -129.822 
5.622 GHz,0.067 / -145.674 ,0.588 / 102.694 ,0.588 / 102.694 ,0.103 / -130.063 
5.625 GHz,0.069 / -129.784 ,0.588 / 97.455 ,0.588 / 97.455 ,0.099 / -130.582 
5.627 GHz,0.070 / -119.889 ,0.588 / 94.838 ,0.588 / 94.838 ,0.097 / -130.974 
5.628 GHz,0.071 / -108.562 ,0.589 / 92.221 ,0.589 / 92.221 ,0.095 / -131.465 
5.630 GHz,0.070 / -95.853 ,0.589 / 89.605 ,0.589 / 89.605 ,0.093 / -132.060 
5.632 GHz,0.069 / -82.001 ,0.589 / 86.991 ,0.589 / 86.991 ,0.091 / -132.760 
5.634 GHz,0.067 / -67.454 ,0.589 / 84.377 ,0.589 / 84.377 ,0.089 / -133.559 
5.635 GHz,0.063 / -52.783 ,0.589 / 81.766 ,0.589 / 81.766 ,0.087 / -134.451 
5.637 GHz,0.060 / -38.547 ,0.589 / 79.155 ,0.589 / 79.155 ,0.085 / -135.423 
5.639 GHz,0.056 / -25.175 ,0.589 / 76.547 ,0.589 / 76.547 ,0.084 / -136.460 
5.642 GHz,0.049 / -1.905 ,0.589 / 71.334 ,0.589 / 71.334 ,0.081 / -138.661 
5.646 GHz,0.044 / 16.465 ,0.589 / 66.128 ,0.589 / 66.128 ,0.079 / -140.917 
5.649 GHz,0.041 / 30.474 ,0.590 / 60.929 ,0.590 / 60.929 ,0.078 / -143.116 
5.653 GHz,0.040 / 40.975 ,0.590 / 55.738 ,0.590 / 55.738 ,0.077 / -145.179 
5.656 GHz,0.038 / 48.781 ,0.590 / 50.554 ,0.590 / 50.554 ,0.076 / -147.067 
5.660 GHz,0.037 / 54.546 ,0.591 / 45.378 ,0.591 / 45.378 ,0.075 / -148.769 
5.663 GHz,0.037 / 58.761 ,0.591 / 40.209 ,0.591 / 40.209 ,0.075 / -150.291 
5.667 GHz,0.036 / 61.783 ,0.591 / 35.048 ,0.591 / 35.048 ,0.074 / -151.648 
5.674 GHz,0.035 / 65.206 ,0.592 / 24.749 ,0.592 / 24.749 ,0.072 / -153.942 
5.681 GHz,0.034 / 66.144 ,0.593 / 14.479 ,0.593 / 14.479 ,0.071 / -155.780 
5.688 GHz,0.034 / 65.327 ,0.593 / 4.236 ,0.593 / 4.236 ,0.069 / -157.250 
5.694 GHz,0.034 / 63.179 ,0.594 / -5.983 ,0.594 / -5.983 ,0.066 / -158.389 
5.701 GHz,0.033 / 59.963 ,0.595 / -16.181 ,0.595 / -16.181 ,0.063 / -159.183 
5.708 GHz,0.033 / 55.867 ,0.595 / -26.362 ,0.595 / -26.362 ,0.060 / -159.564 
5.715 GHz,0.034 / 51.034 ,0.596 / -36.530 ,0.596 / -36.530 ,0.057 / -159.387 
5.722 GHz,0.034 / 45.594 ,0.596 / -46.689 ,0.596 / -46.689 ,0.053 / -158.395 
5.729 GHz,0.035 / 39.671 ,0.597 / -56.843 ,0.597 / -56.843 ,0.049 / -156.160 
5.736 GHz,0.037 / 33.380 ,0.597 / -66.996 ,0.597 / -66.996 ,0.045 / -152.018 
5.743 GHz,0.039 / 26.828 ,0.597 / -77.151 ,0.597 / -77.151 ,0.042 / -145.176 
5.750 GHz,0.041 / 20.100 ,0.596 / -87.311 ,0.596 / -87.311 ,0.040 / -135.436 
5.757 GHz,0.044 / 13.254 ,0.596 / -97.479 ,0.596 / -97.479 ,0.043 / -124.669 
5.764 GHz,0.048 / 6.315 ,0.595 / -107.656 ,0.595 / -107.656 ,0.050 / -116.587 
5.771 GHz,0.052 / -0.723 ,0.594 / -117.845 ,0.594 / -117.845 ,0.060 / -113.472 
5.778 GHz,0.057 / -7.900 ,0.593 / -128.045 ,0.593 / -128.045 ,0.071 / -114.895 
5.782 GHz,0.060 / -12.794 ,0.593 / -134.853 ,0.593 / -134.853 ,0.078 / -117.542 
5.787 GHz,0.064 / -17.801 ,0.592 / -141.667 ,0.592 / -141.667 ,0.084 / -120.933 
5.792 GHz,0.068 / -22.948 ,0.591 / -148.486 ,0.591 / -148.486 ,0.088 / -124.635 
5.796 GHz,0.072 / -28.260 ,0.590 / -155.312 ,0.590 / -155.312 ,0.091 / -128.333 
5.801 GHz,0.076 / -33.760 ,0.589 / -162.144 ,0.589 / -162.144 ,0.092 / -131.829 
5.806 GHz,0.080 / -39.462 ,0.587 / -168.982 ,0.587 / -168.982 ,0.092 / -135.015 
5.810 GHz,0.084 / -45.372 ,0.586 / -175.827 ,0.586 / -175.827 ,0.092 / -137.848 
5.815 GHz,0.088 / -51.477 ,0.585 / 177.321 ,0.585 / 177.321 ,0.091 / -140.323 
5.821 GHz,0.091 / -59.332 ,0.583 / 168.746 ,0.583 / 168.746 ,0.089 / -142.936 
5.826 GHz,0.094 / -67.324 ,0.582 / 160.160 ,0.582 / 160.160 ,0.087 / -145.062 
5.832 GHz,0.094 / -75.279 ,0.580 / 151.561 ,0.580 / 151.561 ,0.085 / -146.748 
5.838 GHz,0.093 / -82.977 ,0.579 / 142.948 ,0.579 / 142.948 ,0.082 / -148.033 
5.844 GHz,0.090 / -90.176 ,0.577 / 134.320 ,0.577 / 134.320 ,0.079 / -148.945 
5.850 GHz,0.086 / -96.628 ,0.576 / 125.674 ,0.576 / 125.674 ,0.076 / -149.497 
5.855 GHz,0.081 / -102.089 ,0.575 / 117.011 ,0.575 / 117.011 ,0.073 / -149.687 
5.861 GHz,0.074 / -106.301 ,0.574 / 108.327 ,0.574 / 108.327 ,0.070 / -149.493 
5.867 GHz,0.068 / -108.970 ,0.573 / 99.621 ,0.573 / 99.621 ,0.067 / -148.874 
5.873 GHz,0.062 / -109.742 ,0.572 / 90.891 ,0.572 / 90.891 ,0.063 / -147.755 
5.878 GHz,0.056 / -108.251 ,0.572 / 82.137 ,0.572 / 82.137 ,0.059 / -146.015 
5.884 GHz,0.053 / -104.335 ,0.571 / 73.357 ,0.571 / 73.357 ,0.054 / -143.458 
5.890 GHz,0.051 / -98.494 ,0.572 / 64.552 ,0.572 / 64.552 ,0.049 / -139.751 
5.896 GHz,0.053 / -92.200 ,0.572 / 55.723 ,0.572 / 55.723 ,0.043 / -134.274 
5.902 GHz,0.058 / -87.311 ,0.572 / 46.870 ,0.572 / 46.870 ,0.035 / -125.721 
5.907 GHz,0.066 / -84.980 ,0.573 / 37.997 ,0.573 / 37.997 ,0.027 / -110.673 
5.913 GHz,0.075 / -85.342 ,0.574 / 29.108 ,0.574 / 29.108 ,0.018 / -77.963 
5.919 GHz,0.085 / -87.942 ,0.575 / 20.208 ,0.575 / 20.208 ,0.019 / -14.975 
5.925 GHz,0.094 / -92.143 ,0.576 / 11.306 ,0.576 / 11.306 ,0.034 / 29.743 
5.931 GHz,0.101 / -97.329 ,0.577 / 2.410 ,0.577 / 2.410 ,0.054 / 56.243 
5.933 GHz,0.105 / -100.123 ,0.578 / -2.033 ,0.578 / -2.033 ,0.065 / 67.180 
5.936 GHz,0.107 / -102.976 ,0.578 / -6.470 ,0.578 / -6.470 ,0.074 / 77.211 
5.939 GHz,0.109 / -105.843 ,0.579 / -10.900 ,0.579 / -10.900 ,0.081 / 86.388 
5.942 GHz,0.111 / -108.686 ,0.579 / -15.321 ,0.579 / -15.321 ,0.087 / 94.675 
5.945 GHz,0.112 / -111.476 ,0.580 / -19.732 ,0.580 / -19.732 ,0.091 / 102.047 
5.948 GHz,0.113 / -114.190 ,0.580 / -24.131 ,0.580 / -24.131 ,0.094 / 108.519 
5.951 GHz,0.114 / -116.812 ,0.580 / -28.515 ,0.580 / -28.515 ,0.095 / 114.150 
5.954 GHz,0.114 / -119.331 ,0.581 / -32.883 ,0.581 / -32.883 ,0.096 / 119.025 
5.959 GHz,0.113 / -124.040 ,0.581 / -41.562 ,0.581 / -41.562 ,0.095 / 126.875 
5.965 GHz,0.112 / -128.304 ,0.581 / -50.152 ,0.581 / -50.152 ,0.093 / 132.764 
5.971 GHz,0.110 / -132.144 ,0.580 / -58.636 ,0.580 / -58.636 ,0.091 / 137.238 
5.977 GHz,0.107 / -135.594 ,0.579 / -66.998 ,0.579 / -66.998 ,0.089 / 140.690 
5.983 GHz,0.105 / -138.697 ,0.577 / -75.221 ,0.577 / -75.221 ,0.087 / 143.392 
5.988 GHz,0.103 / -141.494 ,0.575 / -83.292 ,0.575 / -83.292 ,0.085 / 145.535 
5.994 GHz,0.100 / -144.023 ,0.573 / -91.197 ,0.573 / -91.197 ,0.083 / 147.254 
6.000 GHz,0.098 / -146.319 ,0.570 / -98.923 ,0.570 / -98.923 ,0.081 / 148.646 
